Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH,10,6000,2000,./samples/6000/sample5.bin,./samples/2000/sample1.bin,SGrid,3,100,100,11610,0.09675,680209,10872,59,0.000491667,10,0,0.007,0,0.005,0.05,0.047,0.028,2.184,0.002,0,0.026,2.091,0.001,27.9167,2574,33.2917,178.312,241,241,500,2.141,5,0,1178,1014,748,476,2574,0,0,0,0,0,349,277,138,349,887,0,0,0,0,0,0.133089,0.126257,0.124098,0.126389,0.126895,0,0,0,0,0,0.126041,0.129868,0.131402,0.13176,0.125146,0,0,0,0,0,0.102758,0.0984079,0.0926077,0.100257,0.0969358,0,0,0,0,0,0.102136,0.101146,0.103377,0.0949006,0.0955604,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample5.bin,./samples/2000/sample1.bin,SGrid,3,100,100,10828,0.0902333,10509,9482,59,0.000491667,77,0,0.007,0.001,0.896,0.577,0.575,0.016,2.525,0,0,0.016,1.92,0,50,1696,109.685,295.708,237,237,500,2.497,5,4,57,42,23,89,60,0,0,0,0,0,1311,1206,1710,1696,60,0,0,0,0,0,0.129,0.138372,0.143576,0.132274,0.12257,0,0,0,0,0,0.126162,0.128366,0.128527,0.127828,0.12257,0,0,0,0,0,0.0977489,0.09685,0.109333,0.0977466,0.0916658,0,0,0,0,0,0.0978477,0.0995975,0.0978221,0.0980308,0.0916658,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample5.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1660,0.0138333,5535027,834,59,0.000491667,31,0,0.012,0,0.002,0.012,0.011,0.015,1.984,0,0,0.014,1.943,0,35.7143,2857,43.7857,295.406,365,365,500,1.955,5,0,105,71,215,3068,2510,0,0,0,0,0,57,42,56,722,1123,0,0,0,0,0,0.130148,0.138506,0.128201,0.126333,0.128677,0,0,0,0,0,0.129,0.138372,0.144549,0.126437,0.126925,0,0,0,0,0,0.110555,0.121559,0.0926002,0.0963183,0.09915,0,0,0,0,0,0.0977489,0.09685,0.122078,0.0945805,0.098762,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample5.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1509,0.012575,4828607,667,59,0.000491667,31,5,0.007,0,0.002,0.021,0.019,0.014,0.502,0,0,0.013,0.457,0,40.1099,2857,43.7582,293.745,365,365,500,0.478,5,0,105,71,215,3068,2510,0,0,0,0,0,57,41,75,1015,807,0,0,0,0,0,0.130148,0.138506,0.128201,0.126333,0.128677,0,0,0,0,0,0.13036,0.143779,0.136366,0.1258,0.127863,0,0,0,0,0,0.110555,0.121559,0.0926002,0.0963183,0.09915,0,0,0,0,0,0.10399,0.0981685,0.124312,0.0953978,0.0977683,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample6.bin,./samples/2000/sample1.bin,SGrid,3,100,100,891,0.007425,6903300,193,62,0.000516667,0,0,0.006,0,0.001,0.012,0.008,0.014,0.034,0.002,0,0.014,0.003,0,50,799,10.989,69.5763,28,28,500,0.015,5,0,177,63,290,671,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140466,0.0945142,0.130236,0.126337,0.127318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11088,0.0819975,0.104147,0.0949041,0.0957013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample6.bin,./samples/2000/sample1.bin,SGrid,3,100,100,240702,2.00585,252040,239695,62,0.000516667,16,0,0.006,0,0.005,0.26,0.258,0.021,2.305,0.002,0,0.019,2.01,0.001,24.5833,1471,33.2667,115.669,241,241,500,2.27,5,0,1435,842,881,1355,1471,0,0,0,0,0,342,360,470,370,458,0,0,0,0,0,0.127342,0.124077,0.121211,0.127628,0.122687,0,0,0,0,0,0.12216,0.135103,0.130307,0.124528,0.125215,0,0,0,0,0,0.0983608,0.0956962,0.0914955,0.0966049,0.0941351,0,0,0,0,0,0.0954051,0.108178,0.103375,0.0904201,0.0910219,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample6.bin,./samples/2000/sample1.bin,SGrid,3,100,100,10451,0.0870917,10545,8920,62,0.000516667,198,0,0.007,0,0.433,0.301,0.297,0.016,1.246,0,0,0.015,0.92,0,50,1631,116.04,266.778,233,233,500,1.221,5,4,177,63,115,84,33,0,0,0,0,0,1849,1110,1212,1631,33,0,0,0,0,0,0.140466,0.0945142,0.131018,0.12958,0.126086,0,0,0,0,0,0.13141,0.122475,0.123057,0.120936,0.126086,0,0,0,0,0,0.11088,0.0819975,0.102591,0.0966789,0.0884033,0,0,0,0,0,0.100933,0.0891285,0.0957333,0.0953509,0.0884033,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample6.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1905,0.015875,2726301,1206,62,0.000516667,57,0,0.006,0,0.002,0.012,0.01,0.014,0.479,0,0,0.013,0.443,0,35.1648,2291,43.6429,213.434,365,365,500,0.455,5,0,537,197,852,2066,2291,0,0,0,0,0,177,63,290,671,799,0,0,0,0,0,0.124484,0.125984,0.126532,0.123228,0.125711,0,0,0,0,0,0.140466,0.0945142,0.130236,0.126337,0.127318,0,0,0,0,0,0.0935679,0.0993039,0.0975575,0.0939609,0.0967309,0,0,0,0,0,0.11088,0.0819975,0.104147,0.0949041,0.0957013,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample6.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1938,0.01615,2561559,1222,62,0.000516667,57,0,0.01,0,0.003,0.024,0.021,0.012,0.124,0,0,0.011,0.074,0,36.2637,2291,43.6429,212.222,365,365,500,0.098,5,0,537,197,852,2066,2291,0,0,0,0,0,210,67,293,716,714,0,0,0,0,0,0.124484,0.125984,0.126532,0.123228,0.125711,0,0,0,0,0,0.13203,0.105385,0.131734,0.125366,0.128763,0,0,0,0,0,0.0935679,0.0993039,0.0975575,0.0939609,0.0967309,0,0,0,0,0,0.106582,0.0963679,0.102618,0.0956053,0.0955861,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,866,0.00721667,12000000,184,57,0.000475,0,0,0.005,0,0,0.008,0.004,0.017,0.03,0,0,0.016,0.004,0,50,2000,10.989,147.842,2,2,500,0.012,5,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,2680,0.0223333,493283,1508,57,0.000475,14,0,0.013,0,0.005,0.042,0.038,0.022,1.742,0,0,0.019,1.658,0.001,28.3333,1339,33.275,115.023,241,241,500,1.7,5,0,1237,826,837,1747,1339,0,0,0,0,0,416,263,330,538,453,0,0,0,0,0,0.128979,0.127762,0.121623,0.125805,0.124811,0,0,0,0,0,0.121962,0.128672,0.139776,0.125293,0.125769,0,0,0,0,0,0.102089,0.0944443,0.0959821,0.099898,0.0980483,0,0,0,0,0,0.0974385,0.104781,0.107003,0.0944955,0.0906399,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3478,0.0289833,10219,2335,57,0.000475,5,0,0.011,0,0.51,0.085,0.08,0.019,0.636,0,0,0.018,0.516,0,50,2023,96.6935,278.929,245,245,500,0.601,5,4,0,0,0,0,99,0,0,0,0,0,1491,1403,1078,2023,99,0,0,0,0,0,0,0,0,0,0.130637,0,0,0,0,0,0.127571,0.125395,0.125195,0.125337,0.130637,0,0,0,0,0,0,0,0,0,0.110005,0,0,0,0,0,0.101589,0.0950881,0.09722,0.0996492,0.110005,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,868,0.00723333,12000000,185,57,0.000475,0,0,0.005,0,0.001,0.007,0.004,0.017,0.046,0,0,0.017,0.015,0,49.4505,6000,43.956,466.742,365,365,500,0.022,5,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0.125866,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0.0986314,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample7.bin,./samples/2000/sample1.bin,SGrid,3,100,100,868,0.00723333,12000000,185,57,0.000475,0,0,0.011,0,0.002,0.009,0.006,0.013,0.053,0.002,0,0.012,0.016,0,49.4505,6000,43.956,466.742,365,365,500,0.025,5,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0.125866,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0.0986314,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,907,0.00755833,12000000,191,58,0.000483333,0,0,0.004,0,0,0.008,0.004,0.016,0.029,0,0,0.015,0.004,0,50,2000,10.989,147.842,2,2,500,0.012,5,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,5546,0.0462167,222371,4569,58,0.000483333,8,0,0.004,0,0.006,0.046,0.045,0.022,1.044,0,0,0.02,0.964,0.001,27.9167,1305,33.3,102.665,241,241,500,1.01,5,0,1565,1310,845,967,1305,0,0,0,0,0,399,387,495,271,448,0,0,0,0,0,0.125087,0.12234,0.124248,0.123996,0.129823,0,0,0,0,0,0.126948,0.130022,0.129289,0.125173,0.125431,0,0,0,0,0,0.0964211,0.0953389,0.0949629,0.0936044,0.0982347,0,0,0,0,0,0.0985537,0.103106,0.0987298,0.100753,0.0900752,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3528,0.0294,10107,2254,58,0.000483333,4,0,0.004,0,0.532,0.096,0.095,0.019,0.648,0,0,0.018,0.525,0.001,50,2035,96.7097,279.273,245,245,500,0.621,5,4,0,0,0,0,99,0,0,0,0,0,1483,1429,1049,2035,99,0,0,0,0,0,0,0,0,0,0.130637,0,0,0,0,0,0.124646,0.125828,0.128614,0.123342,0.130637,0,0,0,0,0,0,0,0,0,0.110005,0,0,0,0,0,0.0952238,0.0957556,0.0988478,0.0950259,0.110005,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,887,0.00739167,12000000,183,58,0.000483333,0,0,0.004,0,0.001,0.007,0.004,0.015,0.045,0,0,0.014,0.016,0.001,49.4505,6000,43.956,466.742,365,365,500,0.023,5,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0.125228,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0.0959432,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample8.bin,./samples/2000/sample1.bin,SGrid,3,100,100,887,0.00739167,12000000,183,58,0.000483333,0,0,0.005,0,0.002,0.009,0.006,0.016,0.048,0,0,0.015,0.016,0,49.4505,6000,43.956,466.742,365,365,500,0.025,5,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0.125228,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0.0959432,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,828,0.0069,6553500,182,52,0.000433333,0,0,0.005,0,0,0.013,0.011,0.016,0.035,0,0,0.016,0.002,0.001,50,801,10.989,66.9523,34,34,500,0.015,5,0,207,188,278,526,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117772,0.140381,0.130454,0.125579,0.127332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914637,0.10881,0.108325,0.0936654,0.0955859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,9171,0.076425,270121,1706,52,0.000433333,37,0,0.005,0,0.006,0.052,0.048,0.022,2.784,0,0,0.02,2.699,0,25,1475,33.1792,115.496,241,241,500,2.751,5,0,1662,850,600,1376,1475,0,0,0,0,0,419,350,299,466,466,0,0,0,0,0,0.126761,0.125433,0.125037,0.12172,0.125772,0,0,0,0,0,0.130974,0.133486,0.125278,0.124159,0.124827,0,0,0,0,0,0.0974623,0.095369,0.0948899,0.0945421,0.094919,0,0,0,0,0,0.101389,0.106185,0.104536,0.0904837,0.0908251,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,9654,0.08045,10822,7570,52,0.000433333,63,0,0.004,0,3.461,2.144,2.134,0.018,4.608,0,0,0.017,2.439,0,50,2863,134.932,473.327,227,227,500,4.583,5,4,207,188,112,71,40,0,0,0,0,0,904,787,1383,2863,40,0,0,0,0,0,0.117772,0.140381,0.132335,0.14255,0.12735,0,0,0,0,0,0.131457,0.118662,0.124509,0.12468,0.12735,0,0,0,0,0,0.0914637,0.10881,0.117746,0.0876063,0.0881617,0,0,0,0,0,0.100802,0.0887727,0.0957806,0.095423,0.0881617,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1332,0.0111,2509819,479,52,0.000433333,36,0,0.006,0,0.003,0.018,0.017,0.017,0.918,0,0,0.016,0.873,0,31.8681,2257,43.7582,203.917,365,365,500,0.891,5,0,627,484,941,1655,2257,0,0,0,0,0,207,188,278,526,801,0,0,0,0,0,0.121725,0.126452,0.123734,0.12502,0.126478,0,0,0,0,0,0.117772,0.140381,0.130454,0.125579,0.127332,0,0,0,0,0,0.0958057,0.0934937,0.092154,0.0971358,0.0962435,0,0,0,0,0,0.0914637,0.10881,0.108325,0.0936654,0.0955859,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample9.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1408,0.0117333,2313976,570,52,0.000433333,36,3,0.005,0,0.003,0.026,0.025,0.016,0.93,0,0,0.015,0.879,0.001,32.967,2257,43.7418,202.356,365,365,500,0.905,5,0,627,484,941,1655,2257,0,0,0,0,0,247,199,290,549,712,0,0,0,0,0,0.121725,0.126452,0.123734,0.12502,0.126478,0,0,0,0,0,0.121293,0.131767,0.132379,0.124785,0.128603,0,0,0,0,0,0.0958057,0.0934937,0.092154,0.0971358,0.0962435,0,0,0,0,0,0.0959564,0.107519,0.104954,0.0945259,0.0955315,0,0,0,0,0
TOUCH,10,6000,2000,./samples/6000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,811,0.00675833,6744500,163,60,0.0005,1,0,0.005,0,0,0.014,0.009,0.016,0.036,0,0,0.015,0.004,0,50,804,10.9835,69.9667,34,34,500,0.018,5,0,245,149,173,628,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133883,0.127026,0.133161,0.124173,0.127117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103872,0.0978485,0.109163,0.0954779,0.095475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,6000,2000,./samples/6000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3457,0.0288083,353359,2693,60,0.0005,44,0,0.005,0,0.005,0.046,0.041,0.022,3.589,0,0,0.02,3.509,0.001,25.8333,1460,33.15,117.746,241,241,500,3.555,5,0,1515,1122,805,1054,1460,0,0,0,0,0,383,342,183,312,780,0,0,0,0,0,0.127402,0.128501,0.124503,0.127883,0.123324,0,0,0,0,0,0.123185,0.133168,0.136085,0.120665,0.127961,0,0,0,0,0,0.0966767,0.0962375,0.09913,0.0976724,0.0909096,0,0,0,0,0,0.0957968,0.104866,0.103763,0.0953847,0.0952524,0,0,0,0,0
dTOUCH,10,6000,2000,./samples/6000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,15553,0.129608,11341,13511,60,0.0005,140,1,0.008,0,0.484,0.372,0.367,0.016,1.143,0,0,0.016,0.744,0,50,3014,127.391,467.012,229,229,500,1.116,5,4,245,149,54,80,35,0,0,0,0,0,789,1093,964,3014,35,0,0,0,0,0,0.133883,0.127026,0.125041,0.139759,0.128548,0,0,0,0,0,0.125146,0.12385,0.131731,0.126062,0.128548,0,0,0,0,0,0.103872,0.0978485,0.107041,0.0970272,0.117889,0,0,0,0,0,0.0961138,0.0934937,0.100334,0.0959613,0.117889,0,0,0,0,0
reTOUCH,10,6000,2000,./samples/6000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,2303,0.0191917,2950755,1347,60,0.0005,36,1,0.011,0,0.003,0.017,0.017,0.015,0.544,0,0,0.014,0.497,0,31.8681,1949,43.7527,215.614,365,365,500,0.514,5,0,642,394,633,2353,1942,0,0,0,0,0,245,149,173,628,804,0,0,0,0,0,0.128041,0.123556,0.127058,0.12472,0.128013,0,0,0,0,0,0.133883,0.127026,0.133161,0.124173,0.127117,0,0,0,0,0,0.0988831,0.0898133,0.0955807,0.0956027,0.0962055,0,0,0,0,0,0.103872,0.0978485,0.109163,0.0954779,0.095475,0,0,0,0,0
rereTOUCH,10,6000,2000,./samples/6000/sample10.bin,./samples/2000/sample1.bin,SGrid,3,100,100,2875,0.0239583,2592299,1646,60,0.0005,36,1,0.005,0,0.003,0.034,0.031,0.017,0.529,0,0,0.016,0.47,0,32.4176,1949,43.7527,214.083,365,365,500,0.504,5,0,642,394,633,2353,1942,0,0,0,0,0,281,140,198,785,595,0,0,0,0,0,0.128041,0.123556,0.127058,0.12472,0.128013,0,0,0,0,0,0.129804,0.126499,0.132061,0.122857,0.131382,0,0,0,0,0,0.0988831,0.0898133,0.0955807,0.0956027,0.0962055,0,0,0,0,0,0.0992398,0.100178,0.108563,0.0949135,0.0970013,0,0,0,0,0
TOUCH,10,8000,2000,./samples/8000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,17970,0.112312,16000000,15047,2078,0.0129875,0,0,0.015,0,0,0.023,0.019,0.017,0.084,0.002,0,0.016,0.003,0.001,50,2000,8.33333,128.83,2,2,500,0.026,5,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,8000,2000,./samples/8000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,4319115,26.9945,2629078,4315851,2078,0.0129875,9,0,0.008,0,0.006,3.54,3.533,0.032,5.937,0.036,0,0.029,2.331,0.001,34.9673,2481,32.6503,179.124,307,307,500,5.871,6,0,1205,1136,398,1247,2481,1524,0,0,0,0,213,251,93,481,536,426,0,0,0,0,0.121396,0.124536,0.125389,0.127803,0.125019,0.123817,0,0,0,0,0.131993,0.124692,0.1217,0.129317,0.12729,0.126585,0,0,0,0,0.0923516,0.0969061,0.0979861,0.0971191,0.0993878,0.0936889,0,0,0,0,0.0950155,0.0942063,0.0896835,0.0937696,0.10084,0.104121,0,0,0,0
dTOUCH,10,8000,2000,./samples/8000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1229074,7.68171,13530,1225813,2078,0.0129875,7,0,0.008,0,1.507,1.075,1.073,0.021,1.695,0.014,0,0.02,0.58,0.001,50,2619,128.919,363.035,303,303,500,1.655,5,4,0,0,0,0,99,0,0,0,0,0,1997,1944,1433,2619,99,0,0,0,0,0,0,0,0,0,0.130637,0,0,0,0,0,0.123152,0.126561,0.124849,0.123947,0.130637,0,0,0,0,0,0,0,0,0,0.110005,0,0,0,0,0,0.0948522,0.0959996,0.100288,0.0957882,0.110005,0,0,0,0,0
reTOUCH,10,8000,2000,./samples/8000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,18302,0.114388,16000000,15310,2078,0.0129875,0,0,0.01,0,0.002,0.022,0.018,0.02,0.077,0,0,0.019,0.02,0.001,49.5833,8000,41.6667,530.657,481,481,500,0.042,5,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0.124592,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0.0964899,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0
rereTOUCH,10,8000,2000,./samples/8000/sample1.bin,./samples/2000/sample1.bin,SGrid,3,100,100,18302,0.114388,16000000,15310,2078,0.0129875,0,0,0.006,0,0.002,0.029,0.025,0.021,0.083,0.002,0,0.02,0.021,0.001,49.5833,8000,41.6667,530.657,481,481,500,0.05,5,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0.124592,0,0,0,0,0,0,0,0,0,0.127542,0,0,0,0,0,0,0,0,0,0.0964899,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0
TOUCH,10,8000,2000,./samples/8000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1187,0.00741875,14577500,312,81,0.00050625,0,0,0.073,0,0,0.013,0.01,0.018,0.142,0,0,0.017,0.003,0,50,1796,8.33333,115.7,20,20,500,0.016,5,0,64,31,54,55,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992662,0.107323,0.131225,0.108674,0.129366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967098,0.0725685,0.0963802,0.0907196,0.0984336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,8000,2000,./samples/8000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,3973,0.0248312,2623937,2956,81,0.00050625,59,0,0.01,0,0.006,0.049,0.04,0.027,3.958,0.002,0,0.024,3.864,0.001,38.2353,2710,32.4869,175.547,307,307,500,3.913,6,0,1538,878,1101,1340,374,2710,0,0,0,0,132,54,149,109,874,682,0,0,0,0,0.125856,0.121024,0.127023,0.124292,0.119604,0.122858,0,0,0,0,0.142894,0.129042,0.123568,0.140061,0.126489,0.124669,0,0,0,0,0.0948004,0.0911593,0.0972386,0.0925404,0.0932431,0.0933686,0,0,0,0,0.108206,0.106307,0.0919237,0.11748,0.0961015,0.0950358,0,0,0,0
dTOUCH,10,8000,2000,./samples/8000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,4506,0.0281625,14891,3128,81,0.00050625,6,0,0.012,0,0.134,0.117,0.113,0.021,1.327,0,0,0.019,1.174,0,50,2483,148.037,449.148,295,295,500,1.291,5,4,64,31,17,5,89,0,0,0,0,0,1176,1342,3329,2147,89,0,0,0,0,0,0.0992662,0.107323,0.118481,0.108163,0.115402,0,0,0,0,0,0.127187,0.121538,0.124192,0.123569,0.115402,0,0,0,0,0,0.0967098,0.0725685,0.0613208,0.0568405,0.0904981,0,0,0,0,0,0.0936299,0.0931488,0.0947476,0.093612,0.0904981,0,0,0,0,0
reTOUCH,10,8000,2000,./samples/8000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1456,0.0091,13254216,483,81,0.00050625,39,0,0.008,0,0.002,0.015,0.011,0.017,1.604,0,0,0.016,1.562,0,42.0833,7372,41.5042,488.189,481,481,500,1.577,5,0,161,101,128,199,7372,0,0,0,0,0,64,31,54,55,1796,0,0,0,0,0,0.12872,0.130044,0.120644,0.120594,0.123985,0,0,0,0,0,0.0992662,0.107323,0.131225,0.108674,0.129366,0,0,0,0,0,0.0900163,0.0826252,0.092419,0.090144,0.0943174,0,0,0,0,0,0.0967098,0.0725685,0.0963802,0.0907196,0.0984336,0,0,0,0,0
rereTOUCH,10,8000,2000,./samples/8000/sample2.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1536,0.0096,13123537,494,81,0.00050625,39,2,0.011,0,0.003,0.023,0.018,0.017,1.252,0,0,0.016,1.198,0,43.75,7372,41.4958,487.921,481,481,500,1.221,5,0,161,101,128,199,7372,0,0,0,0,0,59,44,49,68,1778,0,0,0,0,0,0.12872,0.130044,0.120644,0.120594,0.123985,0,0,0,0,0,0.100926,0.107704,0.14466,0.110085,0.129114,0,0,0,0,0,0.0900163,0.0826252,0.092419,0.090144,0.0943174,0,0,0,0,0,0.0919207,0.07138,0.10517,0.0938234,0.0984767,0,0,0,0,0
TOUCH,10,8000,2000,./samples/8000/sample3.bin,./samples/2000/sample1.bin,SGrid,3,100,100,1241,0.00775625,12775700,326,89,0.00055625,0,0,0.096,0,0.001,0.013,0.011,0.02,1.104,0,0,0.019,0.002,0,50,1475,8.33333,96.825,16,16,500,0.015,5,0,27,50,138,310,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110162,0.129716,0.135062,0.123309,0.127972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106403,0.105951,0.105229,0.0954146,0.0973154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTOUCH,10,8000,2000,./samples/8000/sample3.bin,./samples/2000/sample1.bin,SGrid,3,100,100,568534,3.55334,696815,567264,89,0.00055625,61,0,0.009,0,0.007,0.581,0.579,0.031,3.923,0.004,0,0.028,3.225,0.001,30.3922,1653,32.4804,120.775,307,307,500,3.806,6,0,1967,1240,865,1683,531,1653,0,0,0,0,347,308,226,600,74,445,0,0,0,0,0.125535,0.124872,0.123153,0.126812,0.125536,0.123867,0,0,0,0,0.127482,0.122887,0.132036,0.129492,0.119989,0.127155,0,0,0,0,0.0941157,0.0940908,0.0924142,0.0944542,0.0945291,0.095264,0,0,0,0,0.0948424,0.0918302,0.103751,0.0948022,0.110332,0.103268,0,0,0,0
